Id,Id2,geog,hisp,non.hisp,mex,pue.ric,cub,dom,cent.amer,cos.ric,guate,hondu,nicar,pana,salva,other.cent.amer,sou.amer,argen,boli,chil,colo,ecua,parag,peru,urug,vene,other.sou.amer,other.hisp,spaniard,spanish,span.amer,all.other
1400000US18095010100,18095010100,"Census Tract 101, Madison County, Indiana",47,3023,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,7
1400000US18095010200,18095010200,"Census Tract 102, Madison County, Indiana",173,4738,139,0,0,4,7,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,0,22
1400000US18095010300,18095010300,"Census Tract 103, Madison County, Indiana",74,3054,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
1400000US18095010400,18095010400,"Census Tract 104, Madison County, Indiana",94,2859,72,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,20,1,2,0,17
1400000US18095010500,18095010500,"Census Tract 105, Madison County, Indiana",53,3381,47,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1
1400000US18095010600,18095010600,"Census Tract 106, Madison County, Indiana",86,5266,68,2,0,1,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,0,10
1400000US18095010700,18095010700,"Census Tract 107, Madison County, Indiana",44,3185,31,3,2,0,3,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,0,2
1400000US18095010800,18095010800,"Census Tract 108, Madison County, Indiana",102,3271,82,11,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,1
1400000US18095010900,18095010900,"Census Tract 109, Madison County, Indiana",44,2194,35,3,0,0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
1400000US18095011000,18095011000,"Census Tract 110, Madison County, Indiana",34,1870,20,4,0,0,2,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7,6,0,0,1
1400000US18095011100,18095011100,"Census Tract 111, Madison County, Indiana",35,3836,26,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1
1400000US18095011200,18095011200,"Census Tract 112, Madison County, Indiana",54,6193,32,11,0,0,0,0,0,0,0,0,0,0,6,1,0,1,4,0,0,0,0,0,0,5,3,0,0,2
1400000US18095011300,18095011300,"Census Tract 113, Madison County, Indiana",36,2615,27,5,0,0,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1400000US18095011400,18095011400,"Census Tract 114, Madison County, Indiana",36,3856,24,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,1
1400000US18095011501,18095011501,"Census Tract 115.01, Madison County, Indiana",45,4595,17,5,3,0,3,0,2,1,0,0,0,0,7,0,0,1,4,2,0,0,0,0,0,10,4,4,0,2
1400000US18095011502,18095011502,"Census Tract 115.02, Madison County, Indiana",42,4023,31,3,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6
1400000US18095011600,18095011600,"Census Tract 116, Madison County, Indiana",164,3253,153,0,1,0,10,0,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18095011700,18095011700,"Census Tract 117, Madison County, Indiana",22,2552,13,2,0,0,4,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0
1400000US18095011800,18095011800,"Census Tract 118, Madison County, Indiana",243,7294,146,20,10,1,18,0,0,5,0,1,12,0,28,6,0,0,12,4,0,4,0,2,0,20,7,0,0,13
1400000US18095011900,18095011900,"Census Tract 119, Madison County, Indiana",105,1470,96,0,2,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,5,1,0,0,4
1400000US18095012000,18095012000,"Census Tract 120, Madison County, Indiana",257,2771,215,8,0,0,22,0,8,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2,0,10
1400000US18097310103,18097310103,"Census Tract 3101.03, Marion County, Indiana",175,6921,100,20,4,11,13,1,4,0,3,3,2,0,16,2,0,1,5,4,0,3,0,1,0,11,2,0,0,9
1400000US18097310104,18097310104,"Census Tract 3101.04, Marion County, Indiana",160,3376,107,7,3,2,6,1,2,0,0,1,2,0,21,2,0,1,5,4,0,7,0,2,0,14,4,1,0,9
1400000US18097310105,18097310105,"Census Tract 3101.05, Marion County, Indiana",277,3254,186,12,1,13,28,1,2,10,1,4,10,0,13,1,2,0,3,3,0,3,0,1,0,24,1,6,0,17
1400000US18097310106,18097310106,"Census Tract 3101.06, Marion County, Indiana",624,3194,508,10,6,11,51,7,6,15,4,0,19,0,13,0,0,0,5,1,0,1,0,6,0,25,0,1,0,24
1400000US18097310108,18097310108,"Census Tract 3101.08, Marion County, Indiana",80,3175,36,14,2,4,11,0,4,0,0,0,7,0,10,0,0,0,4,0,0,0,0,6,0,3,3,0,0,0
1400000US18097310110,18097310110,"Census Tract 3101.10, Marion County, Indiana",240,2641,147,12,4,8,30,0,1,8,2,2,17,0,30,0,2,0,8,0,0,8,0,12,0,9,2,0,0,7
1400000US18097310111,18097310111,"Census Tract 3101.11, Marion County, Indiana",289,3263,175,11,6,7,49,0,1,13,2,1,32,0,16,1,0,0,2,1,0,4,0,8,0,25,0,0,0,25
1400000US18097310201,18097310201,"Census Tract 3102.01, Marion County, Indiana",480,3450,328,27,0,32,66,0,7,23,4,10,19,3,13,0,0,0,2,0,0,4,0,7,0,14,4,1,0,9
1400000US18097310203,18097310203,"Census Tract 3102.03, Marion County, Indiana",1117,4500,846,19,9,42,136,4,21,35,10,8,58,0,15,4,0,4,6,0,0,0,0,1,0,50,3,4,0,43
1400000US18097310204,18097310204,"Census Tract 3102.04, Marion County, Indiana",697,4632,516,23,7,49,51,0,10,13,5,3,20,0,23,0,0,0,13,1,0,7,0,2,0,28,0,0,0,28
1400000US18097310305,18097310305,"Census Tract 3103.05, Marion County, Indiana",1526,5031,1039,26,7,43,253,2,26,44,73,0,107,1,21,1,0,0,2,2,0,12,0,4,0,137,3,8,2,124
1400000US18097310306,18097310306,"Census Tract 3103.06, Marion County, Indiana",1246,4901,897,16,3,91,164,0,17,27,36,6,76,2,17,6,0,0,0,0,0,7,0,4,0,58,0,9,1,48
1400000US18097310308,18097310308,"Census Tract 3103.08, Marion County, Indiana",342,3121,252,13,6,24,21,0,4,5,0,0,12,0,14,0,1,0,7,3,0,0,0,3,0,12,2,0,0,10
1400000US18097310309,18097310309,"Census Tract 3103.09, Marion County, Indiana",379,2911,208,19,8,49,57,0,5,21,8,1,22,0,16,0,0,0,4,4,0,3,1,4,0,22,1,0,0,21
1400000US18097310310,18097310310,"Census Tract 3103.10, Marion County, Indiana",457,3982,296,7,6,21,84,0,7,9,11,0,57,0,13,0,0,0,5,5,0,1,0,2,0,30,10,6,0,14
1400000US18097310311,18097310311,"Census Tract 3103.11, Marion County, Indiana",459,4765,264,25,2,15,96,1,0,20,20,5,50,0,16,2,0,4,3,0,0,3,0,4,0,41,7,3,0,31
1400000US18097310312,18097310312,"Census Tract 3103.12, Marion County, Indiana",1452,4778,1081,55,12,26,188,0,13,43,20,1,111,0,16,0,0,0,4,5,0,6,0,1,0,74,2,9,0,63
1400000US18097320105,18097320105,"Census Tract 3201.05, Marion County, Indiana",429,3900,288,16,1,1,51,0,18,7,1,6,19,0,34,9,1,1,8,6,1,2,0,5,1,38,5,0,0,33
1400000US18097320106,18097320106,"Census Tract 3201.06, Marion County, Indiana",255,2333,170,23,0,5,30,4,1,16,3,1,5,0,15,2,5,2,2,0,0,3,0,1,0,12,4,0,0,8
1400000US18097320107,18097320107,"Census Tract 3201.07, Marion County, Indiana",40,1485,11,9,3,0,2,0,1,0,0,1,0,0,11,0,0,0,5,2,0,4,0,0,0,4,1,0,0,3
1400000US18097320108,18097320108,"Census Tract 3201.08, Marion County, Indiana",972,4324,812,22,10,10,60,4,10,19,6,6,15,0,25,5,1,3,6,0,0,2,0,8,0,33,2,3,0,28
1400000US18097320109,18097320109,"Census Tract 3201.09, Marion County, Indiana",42,2455,16,7,6,0,1,0,0,0,0,0,1,0,9,1,1,3,1,2,0,0,0,1,0,3,0,1,0,2
1400000US18097320202,18097320202,"Census Tract 3202.02, Marion County, Indiana",64,3831,37,5,4,0,7,1,2,0,0,0,4,0,7,1,1,2,1,0,1,0,0,1,0,4,0,0,0,4
1400000US18097320203,18097320203,"Census Tract 3202.03, Marion County, Indiana",481,2523,417,8,1,1,29,7,7,6,2,0,7,0,7,2,1,0,2,0,0,0,0,2,0,18,6,0,0,12
1400000US18097320204,18097320204,"Census Tract 3202.04, Marion County, Indiana",990,4384,844,20,6,1,51,1,21,10,1,0,18,0,25,7,5,0,5,2,0,5,0,0,1,43,4,4,0,35
1400000US18097320301,18097320301,"Census Tract 3203.01, Marion County, Indiana",68,3314,33,6,2,0,10,0,4,3,0,0,3,0,9,1,0,1,1,0,0,3,0,3,0,8,4,3,0,1
1400000US18097320303,18097320303,"Census Tract 3203.03, Marion County, Indiana",366,2967,281,21,3,2,18,0,4,0,0,1,13,0,23,1,0,0,9,3,1,6,0,3,0,18,9,0,0,9
1400000US18097320304,18097320304,"Census Tract 3203.04, Marion County, Indiana",193,6290,131,20,6,0,7,1,6,0,0,0,0,0,24,6,1,1,5,1,0,4,2,4,0,5,3,0,0,2
1400000US18097320400,18097320400,"Census Tract 3204, Marion County, Indiana",172,3123,122,19,2,6,9,0,2,0,5,0,2,0,3,0,0,0,2,0,0,0,0,1,0,11,0,0,0,11
1400000US18097320500,18097320500,"Census Tract 3205, Marion County, Indiana",150,3058,91,16,3,0,17,0,9,1,0,7,0,0,12,3,0,0,0,0,0,4,0,5,0,11,0,0,0,11
1400000US18097320600,18097320600,"Census Tract 3206, Marion County, Indiana",86,2499,50,5,4,0,14,2,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,11
1400000US18097320700,18097320700,"Census Tract 3207, Marion County, Indiana",51,1921,22,12,2,0,2,0,2,0,0,0,0,0,5,1,0,0,0,1,0,3,0,0,0,8,6,0,0,2
1400000US18097320800,18097320800,"Census Tract 3208, Marion County, Indiana",58,2890,26,3,3,0,5,0,4,0,0,0,1,0,10,0,0,0,5,0,0,4,0,1,0,11,8,3,0,0
1400000US18097320901,18097320901,"Census Tract 3209.01, Marion County, Indiana",291,5527,144,23,7,23,36,5,13,1,4,3,8,2,25,2,0,6,6,1,1,3,1,5,0,33,9,0,0,24
1400000US18097320902,18097320902,"Census Tract 3209.02, Marion County, Indiana",1203,3165,1024,36,4,13,69,1,27,25,1,0,15,0,15,3,0,1,7,1,0,1,1,1,0,42,5,5,0,32
1400000US18097320903,18097320903,"Census Tract 3209.03, Marion County, Indiana",917,3972,754,43,6,10,51,0,13,11,1,3,23,0,13,2,1,0,3,1,0,5,0,1,0,40,5,1,0,34
1400000US18097321001,18097321001,"Census Tract 3210.01, Marion County, Indiana",295,2355,234,12,0,1,25,0,1,2,0,1,21,0,15,7,0,0,0,0,0,5,0,3,0,8,1,0,0,7
1400000US18097321002,18097321002,"Census Tract 3210.02, Marion County, Indiana",98,4316,55,8,2,4,11,0,2,0,0,7,2,0,7,1,0,0,0,0,0,2,1,3,0,11,2,0,1,8
1400000US18097321100,18097321100,"Census Tract 3211, Marion County, Indiana",103,3521,71,9,4,1,9,0,9,0,0,0,0,0,7,0,0,0,0,0,0,3,0,4,0,2,2,0,0,0
1400000US18097321200,18097321200,"Census Tract 3212, Marion County, Indiana",109,4574,46,12,10,1,12,0,7,3,1,1,0,0,15,7,0,2,5,0,0,0,0,1,0,13,6,3,0,4
1400000US18097321300,18097321300,"Census Tract 3213, Marion County, Indiana",53,2295,25,2,2,0,8,1,2,0,1,1,3,0,8,0,0,0,1,0,0,3,1,1,2,8,7,0,0,1
1400000US18097321400,18097321400,"Census Tract 3214, Marion County, Indiana",163,4967,82,18,8,0,29,0,7,4,4,3,11,0,9,0,1,0,5,0,0,2,0,1,0,17,4,5,0,8
1400000US18097321600,18097321600,"Census Tract 3216, Marion County, Indiana",118,4436,58,7,1,2,26,0,1,3,6,2,14,0,6,2,0,0,1,0,0,2,0,1,0,18,4,2,0,12
1400000US18097321700,18097321700,"Census Tract 3217, Marion County, Indiana",165,3992,83,7,4,0,44,1,8,1,0,4,30,0,12,1,0,2,3,0,0,2,0,4,0,15,7,4,3,1
1400000US18097321800,18097321800,"Census Tract 3218, Marion County, Indiana",78,3472,28,9,2,2,10,0,8,0,2,0,0,0,15,2,0,0,3,3,0,4,0,3,0,12,8,0,0,4
1400000US18097321900,18097321900,"Census Tract 3219, Marion County, Indiana",132,5729,68,16,15,1,6,0,4,2,0,0,0,0,10,1,0,0,8,0,0,0,0,1,0,16,10,2,0,4
1400000US18097322000,18097322000,"Census Tract 3220, Marion County, Indiana",76,3173,17,23,4,2,11,0,4,1,1,1,4,0,7,1,0,0,0,0,0,6,0,0,0,12,2,0,0,10
1400000US18097322100,18097322100,"Census Tract 3221, Marion County, Indiana",68,2514,27,16,6,5,6,0,1,4,0,0,1,0,3,0,0,0,1,0,0,1,0,1,0,5,0,0,0,5
1400000US18097322200,18097322200,"Census Tract 3222, Marion County, Indiana",46,2009,19,7,0,1,8,0,0,0,4,4,0,0,5,3,0,0,2,0,0,0,0,0,0,6,1,2,0,3
1400000US18097322300,18097322300,"Census Tract 3223, Marion County, Indiana",64,2398,37,3,2,2,2,1,0,0,1,0,0,0,8,3,0,0,5,0,0,0,0,0,0,10,2,2,0,6
1400000US18097322400,18097322400,"Census Tract 3224, Marion County, Indiana",115,2627,47,12,1,0,33,0,10,0,0,0,23,0,1,0,0,0,1,0,0,0,0,0,0,21,10,1,0,10
1400000US18097322500,18097322500,"Census Tract 3225, Marion County, Indiana",113,1440,54,10,0,4,27,0,5,1,0,0,21,0,4,0,0,2,0,0,0,1,0,1,0,14,0,0,0,14
1400000US18097322600,18097322600,"Census Tract 3226, Marion County, Indiana",90,3169,49,16,2,2,10,0,0,8,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,10,0,0,0,10
1400000US18097322700,18097322700,"Census Tract 3227, Marion County, Indiana",45,2342,30,9,1,0,3,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1400000US18097330103,18097330103,"Census Tract 3301.03, Marion County, Indiana",413,4443,329,19,2,5,11,1,8,0,0,0,2,0,19,1,1,3,3,1,0,8,0,2,0,28,3,2,0,23
1400000US18097330105,18097330105,"Census Tract 3301.05, Marion County, Indiana",529,4386,431,20,4,3,20,1,3,7,0,3,6,0,19,4,0,1,8,1,0,3,1,1,0,32,6,1,0,25
1400000US18097330106,18097330106,"Census Tract 3301.06, Marion County, Indiana",557,3952,460,32,8,0,9,1,1,2,1,1,3,0,19,0,1,0,1,0,0,7,0,10,0,29,2,9,0,18
1400000US18097330107,18097330107,"Census Tract 3301.07, Marion County, Indiana",158,5645,77,30,4,3,10,0,2,0,6,2,0,0,26,6,0,0,10,0,0,10,0,0,0,8,0,0,0,8
1400000US18097330108,18097330108,"Census Tract 3301.08, Marion County, Indiana",101,3773,58,10,8,0,10,0,2,0,4,4,0,0,8,0,1,0,7,0,0,0,0,0,0,7,3,0,0,4
1400000US18097330109,18097330109,"Census Tract 3301.09, Marion County, Indiana",244,4819,166,19,5,0,20,1,4,3,1,5,1,5,12,0,0,0,7,0,0,2,0,3,0,22,6,0,0,16
1400000US18097330202,18097330202,"Census Tract 3302.02, Marion County, Indiana",777,8871,512,79,10,2,118,7,27,24,23,6,31,0,20,1,0,0,8,4,0,3,1,3,0,36,4,5,0,27
1400000US18097330203,18097330203,"Census Tract 3302.03, Marion County, Indiana",108,5493,44,13,13,2,14,0,12,0,1,0,0,1,13,2,1,0,6,0,0,4,0,0,0,9,4,0,0,5
1400000US18097330204,18097330204,"Census Tract 3302.04, Marion County, Indiana",365,5632,151,71,8,9,57,1,16,17,8,12,3,0,43,0,0,0,8,0,0,17,0,18,0,26,8,6,0,12
1400000US18097330206,18097330206,"Census Tract 3302.06, Marion County, Indiana",176,4866,93,29,9,2,11,0,0,3,4,3,1,0,27,0,0,0,6,2,0,8,0,11,0,5,1,1,0,3
1400000US18097330208,18097330208,"Census Tract 3302.08, Marion County, Indiana",96,2820,57,13,0,0,6,0,0,0,1,1,4,0,13,1,0,4,6,0,0,0,0,0,2,7,4,0,0,3
1400000US18097330209,18097330209,"Census Tract 3302.09, Marion County, Indiana",500,8318,345,48,9,4,49,5,12,13,2,5,12,0,26,0,0,0,2,8,0,9,2,5,0,19,5,1,0,13
1400000US18097330401,18097330401,"Census Tract 3304.01, Marion County, Indiana",202,5575,123,13,8,0,18,1,5,4,1,2,5,0,14,1,0,0,4,2,0,7,0,0,0,26,5,0,3,18
1400000US18097330500,18097330500,"Census Tract 3305, Marion County, Indiana",223,5632,155,27,0,1,16,0,6,0,0,1,7,2,6,0,0,0,3,1,0,2,0,0,0,18,0,1,0,17
1400000US18097330600,18097330600,"Census Tract 3306, Marion County, Indiana",417,4833,302,51,9,0,32,0,15,0,2,2,13,0,2,0,0,0,0,2,0,0,0,0,0,21,2,5,0,14
1400000US18097330700,18097330700,"Census Tract 3307, Marion County, Indiana",1979,3954,1644,26,1,0,219,0,68,99,35,0,16,1,11,4,0,0,0,0,0,7,0,0,0,78,0,10,0,68
1400000US18097330803,18097330803,"Census Tract 3308.03, Marion County, Indiana",697,3352,447,18,7,0,112,1,25,56,12,0,18,0,7,6,0,0,0,0,0,0,0,1,0,106,0,28,0,78
1400000US18097330804,18097330804,"Census Tract 3308.04, Marion County, Indiana",815,2688,613,20,2,9,87,1,42,18,11,0,15,0,6,0,0,0,5,0,0,1,0,0,0,78,3,3,0,72
1400000US18097330805,18097330805,"Census Tract 3308.05, Marion County, Indiana",433,2623,348,13,5,1,35,0,15,8,7,2,3,0,10,3,0,0,1,1,0,5,0,0,0,21,0,13,0,8
1400000US18097330806,18097330806,"Census Tract 3308.06, Marion County, Indiana",643,3363,483,36,5,7,58,0,8,31,6,1,12,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,54
1400000US18097330900,18097330900,"Census Tract 3309, Marion County, Indiana",202,4938,102,25,1,1,40,0,3,0,0,15,22,0,3,1,0,0,0,0,0,2,0,0,0,30,2,0,0,28
1400000US18097331000,18097331000,"Census Tract 3310, Marion County, Indiana",97,4141,48,23,10,1,6,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,8
1400000US18097340101,18097340101,"Census Tract 3401.01, Marion County, Indiana",317,3574,245,6,7,6,30,2,2,10,4,0,12,0,7,0,0,3,0,0,0,1,0,1,2,16,5,1,0,10
1400000US18097340102,18097340102,"Census Tract 3401.02, Marion County, Indiana",346,3747,175,31,4,19,42,1,9,17,0,4,11,0,26,0,0,0,6,1,0,18,1,0,0,49,2,6,0,41
1400000US18097340108,18097340108,"Census Tract 3401.08, Marion County, Indiana",1048,1484,803,23,8,18,144,0,18,35,25,0,63,3,5,0,0,0,1,1,0,3,0,0,0,47,2,4,0,41
1400000US18097340109,18097340109,"Census Tract 3401.09, Marion County, Indiana",276,1102,195,9,0,0,52,0,7,14,0,0,31,0,4,0,0,0,1,0,0,3,0,0,0,16,0,0,0,16
1400000US18097340110,18097340110,"Census Tract 3401.10, Marion County, Indiana",884,3752,654,32,9,11,88,0,4,30,2,1,51,0,21,2,1,1,7,0,0,9,0,1,0,69,5,2,0,62
1400000US18097340111,18097340111,"Census Tract 3401.11, Marion County, Indiana",250,3330,145,28,4,3,43,0,2,3,0,1,37,0,14,0,0,0,1,1,1,11,0,0,0,13,3,0,0,10
1400000US18097340112,18097340112,"Census Tract 3401.12, Marion County, Indiana",249,4629,159,18,3,6,25,0,4,14,0,2,5,0,21,3,0,5,4,8,0,0,0,1,0,17,2,0,0,15
1400000US18097340113,18097340113,"Census Tract 3401.13, Marion County, Indiana",306,3671,220,19,6,2,34,0,2,5,1,0,26,0,14,0,0,0,1,0,0,8,5,0,0,11,2,0,0,9
1400000US18097340114,18097340114,"Census Tract 3401.14, Marion County, Indiana",154,3962,93,12,0,3,25,0,2,0,1,1,21,0,13,0,0,0,8,1,0,0,0,4,0,8,0,0,0,8
1400000US18097340201,18097340201,"Census Tract 3402.01, Marion County, Indiana",869,2302,633,21,3,20,129,0,4,26,13,1,85,0,17,4,0,0,4,0,0,4,4,1,0,46,1,6,0,39
1400000US18097340202,18097340202,"Census Tract 3402.02, Marion County, Indiana",321,3335,211,16,19,9,39,0,9,11,2,16,1,0,14,0,0,0,1,5,0,4,0,4,0,13,0,2,2,9
1400000US18097340300,18097340300,"Census Tract 3403, Marion County, Indiana",3317,4171,2518,53,10,16,473,6,68,113,55,1,224,6,26,8,0,0,7,2,0,3,0,6,0,221,6,26,4,185
1400000US18097340400,18097340400,"Census Tract 3404, Marion County, Indiana",1399,2215,925,44,8,10,289,0,46,89,26,3,125,0,18,3,0,0,5,1,0,4,0,5,0,105,0,0,7,98
1400000US18097340500,18097340500,"Census Tract 3405, Marion County, Indiana",287,4241,169,18,12,6,64,0,23,15,1,3,22,0,1,0,0,0,0,1,0,0,0,0,0,17,0,5,0,12
1400000US18097340600,18097340600,"Census Tract 3406, Marion County, Indiana",441,4388,321,20,0,4,58,0,12,22,1,1,22,0,3,0,0,0,0,0,0,1,0,2,0,35,3,1,0,31
1400000US18097340700,18097340700,"Census Tract 3407, Marion County, Indiana",1209,2684,955,48,6,14,112,2,13,26,18,3,50,0,1,0,0,1,0,0,0,0,0,0,0,73,0,0,1,72
1400000US18097340800,18097340800,"Census Tract 3408, Marion County, Indiana",60,1690,45,3,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,1,0,5
1400000US18097340901,18097340901,"Census Tract 3409.01, Marion County, Indiana",309,3454,201,18,1,9,55,2,1,3,0,7,42,0,7,0,0,0,1,3,0,2,0,1,0,18,5,0,0,13
1400000US18097340902,18097340902,"Census Tract 3409.02, Marion County, Indiana",479,5931,276,28,11,29,58,0,3,12,4,8,30,1,34,1,0,5,6,2,0,14,1,5,0,43,7,7,1,28
1400000US18097341000,18097341000,"Census Tract 3410, Marion County, Indiana",41,1802,33,4,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1400000US18097341100,18097341100,"Census Tract 3411, Marion County, Indiana",358,1727,266,20,3,0,45,0,20,2,2,0,17,4,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,24
1400000US18097341200,18097341200,"Census Tract 3412, Marion County, Indiana",251,1900,182,16,3,2,13,0,1,7,0,0,5,0,3,0,0,0,0,0,0,1,0,0,2,32,0,0,2,30
1400000US18097341600,18097341600,"Census Tract 3416, Marion County, Indiana",297,1792,240,5,0,3,30,0,5,9,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,19
1400000US18097341700,18097341700,"Census Tract 3417, Marion County, Indiana",1092,3694,893,29,3,8,59,0,16,31,1,5,6,0,3,1,0,0,1,0,0,1,0,0,0,97,5,5,0,87
1400000US18097341902,18097341902,"Census Tract 3419.02, Marion County, Indiana",256,3362,191,21,2,6,15,1,0,4,1,0,9,0,6,0,0,0,5,1,0,0,0,0,0,15,0,1,0,14
1400000US18097341903,18097341903,"Census Tract 3419.03, Marion County, Indiana",1842,3620,1369,34,4,22,238,0,36,101,11,1,89,0,28,6,0,0,9,1,0,12,0,0,0,147,5,8,0,134
1400000US18097341904,18097341904,"Census Tract 3419.04, Marion County, Indiana",995,1362,800,22,0,1,92,0,31,36,0,0,19,6,13,0,0,0,5,0,0,5,0,0,3,67,1,1,0,65
1400000US18097342000,18097342000,"Census Tract 3420, Marion County, Indiana",661,5978,355,37,3,13,109,0,15,23,1,1,68,1,82,3,1,3,18,7,0,41,0,9,0,62,6,3,0,53
1400000US18097342101,18097342101,"Census Tract 3421.01, Marion County, Indiana",893,4099,584,41,9,28,97,0,16,26,13,0,42,0,44,0,0,0,31,0,0,4,0,9,0,90,4,5,0,81
1400000US18097342200,18097342200,"Census Tract 3422, Marion County, Indiana",651,4612,478,18,1,1,59,0,22,32,0,0,5,0,18,0,0,0,4,1,2,11,0,0,0,76,2,8,0,66
1400000US18097342300,18097342300,"Census Tract 3423, Marion County, Indiana",524,5947,396,16,25,3,43,0,14,16,7,0,6,0,9,0,0,0,4,0,1,3,0,1,0,32,2,4,0,26
1400000US18097342400,18097342400,"Census Tract 3424, Marion County, Indiana",102,1506,82,9,0,0,6,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5
1400000US18097342500,18097342500,"Census Tract 3425, Marion County, Indiana",518,4181,402,6,0,6,54,0,9,18,0,0,27,0,6,0,0,0,6,0,0,0,0,0,0,44,0,4,0,40
1400000US18097342600,18097342600,"Census Tract 3426, Marion County, Indiana",732,2686,635,28,0,12,25,0,14,7,0,0,4,0,2,0,0,0,0,1,0,0,0,1,0,30,1,1,0,28
1400000US18097350100,18097350100,"Census Tract 3501, Marion County, Indiana",30,1280,17,5,0,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1400000US18097350300,18097350300,"Census Tract 3503, Marion County, Indiana",48,1911,26,8,0,2,5,0,0,2,0,1,2,0,3,1,0,0,0,0,0,1,0,1,0,4,0,0,0,4
1400000US18097350400,18097350400,"Census Tract 3504, Marion County, Indiana",54,2525,16,2,4,0,14,0,0,1,7,0,6,0,4,2,0,1,1,0,0,0,0,0,0,14,7,0,0,7
1400000US18097350500,18097350500,"Census Tract 3505, Marion County, Indiana",39,2097,18,8,0,1,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,6,0,0,0,6
1400000US18097350600,18097350600,"Census Tract 3506, Marion County, Indiana",99,4541,51,10,3,0,7,0,0,0,0,1,6,0,18,0,0,0,0,0,0,15,0,0,3,10,1,1,0,8
1400000US18097350700,18097350700,"Census Tract 3507, Marion County, Indiana",50,1438,39,2,0,0,6,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2
1400000US18097350800,18097350800,"Census Tract 3508, Marion County, Indiana",45,1955,31,4,1,1,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,3
1400000US18097350900,18097350900,"Census Tract 3509, Marion County, Indiana",23,1353,8,7,2,2,2,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1400000US18097351000,18097351000,"Census Tract 3510, Marion County, Indiana",64,2295,34,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,19,4,0,0,15
1400000US18097351200,18097351200,"Census Tract 3512, Marion County, Indiana",56,2243,35,7,0,1,7,1,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6
1400000US18097351500,18097351500,"Census Tract 3515, Marion County, Indiana",64,1800,35,10,0,7,2,2,0,0,0,0,0,0,7,0,0,0,1,0,0,2,0,4,0,3,1,1,0,1
1400000US18097351600,18097351600,"Census Tract 3516, Marion County, Indiana",67,1922,41,4,2,3,4,1,1,2,0,0,0,0,8,0,0,1,1,0,0,1,0,5,0,5,0,0,0,5
1400000US18097351700,18097351700,"Census Tract 3517, Marion County, Indiana",50,2229,27,2,9,1,1,1,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,6,0,3,0,0,0,3
